7.63780968570163E+017,#NadieMenos,198163011,198163011,Margarita_Patricia,1470934547000,0,0,
7.63780725015388E+017,En que se diferencia asesinato de niñas en zonas rurales de la India del aborto? En que unas ven luz pocos minutos y otras nunca #NadieMenos,51164459,51164459,Miklos Lukacs,1470934489000,4,9,
7.63774473946272E+017,#NadieMenos así de simple pic.twitter.com/gPm7GHHgEz,198163011,198163011,Margarita_Patricia,1470932999000,4,2,
7.63768187464933E+017,"#NadieMenos  esta es la verdadera campaña, debemos erradicar no un solo tipo de violencia sino TODO TIPO DE... http://fb.me/88UcO8h33 ",7.14659327617999E+017,7.14659327617999E+017,Medaly Chambi Atamar,1470931500000,0,0,
7.63744851426963E+017,"#NadieMenos, por la verdadera Familia, por los matrimonios del diseño original, por la vida.  https://twitter.com/mirtahornung/status/763270081249939456 …",206317824,206317824,Franklin Gonzales,1470925936000,3,10,
7.63737051523125E+017,"Y cuando les dices doble moral,periodista vil oficio, supuesta indignada lentejera,posera...se molestan #NadieMenos https://twitter.com/Pulmon_de_Susan/status/763735593281019904 …",393079381,393079381,Humberto Olaechea,1470924077000,2,2,
7.6373479772228E+017,#NadieMenos pic.twitter.com/QqacHKNkZL,1002177888,1002177888,Luis Céspedes,1470923539000,0,0,
7.63728004438716E+017,"#TerceraPosición #ProVIDA #NadieMenos

¡No más violencia contra nadie! pic.twitter.com/ZRFSqDZnRS",77644523,77644523,Diego Bracamonte G ن,1470921920000,0,1,
7.63617313996235E+017,"Demasiado tarde, la marcha ya se politizo. #NadieMenos",519075773,519075773,Angel Negro,1470895529000,0,0,
7.63610516501598E+017,#NadieMenos !!,519075773,519075773,Angel Negro,1470893908000,0,0,
7.63595145509872E+017,"Basta de violencia! #NadieMenos! Bueno, excepto los cabros ... las lesbianas ... las mujeres que provocan ... y las que se calatean en TV!",2978793590,2978793590,SuperRatañeda,1470890244000,2,11,
7.63591320589918E+017,por ello amigos digo #NadieMenos basta de violencia venga de donde venga pic.twitter.com/leGxIljjzZ,198163011,198163011,Margarita_Patricia,1470889332000,1,0,
7.63581107656921E+017,Me parece genial que los conservadores y machistas desistieran de unirse a #NiUnaMenos y convoquen #NadieMenos. Están donde tienen que estar,54733559,54733559,Carry On,1470886897000,4,3,
7.63530037844771E+017,@vanessasaba75 @paulmartinperu @GamarraGracia @Dav_villanueva9 #NadieMenos !!,519075773,519075773,Angel Negro,1470874721000,1,0,
7.64242924016169E+017,#NiUnaMenos? Mejor #NadieMenos ,) http://fb.me/2RM2ddKPK ,33930208,33930208,Claudio Zegarra A.,1471044686000,0,0
7.64242611867713E+017,#NiUnaMenos? Mejor #NadieMenos ,) http://fb.me/4Wo5OhCxw ,33930208,33930208,Claudio Zegarra A.,1471044612000,0,0
7.64242315963724E+017,#NiUnaMenos ? Mejor #NadieMenos ,) pic.twitter.com/Av76j87o1n,33930208,33930208,Claudio Zegarra A.,1471044541000,0,0
7.64233868702614E+017,#NiUnaMenos? Mejor #NadieMenos ,) http://fb.me/4PlwQYKHh ,2216236045,2216236045,Parejas Reales,1471042527000,2,3
7.64225349064557E+017,"#NiUnaMenos deberia ser #NadieMenos , igual hay maltrato contra los hombres (?",1913034391,1913034391,Julio,1471040496000,0,1,
7.6422225631472E+017,"#Niunomenos #Nadiemenos
Ni Hombre, 
Ni mujer, 
Ni niños, 
Ni ancianos,...
No más muertes... http://fb.me/2jO7WoiTF ",540012871,540012871,UPCI,1471039759000,0,0,
7.6420163360564E+017,#NadieMenos pic.twitter.com/yHhU81HzMD,353228958,353228958,Jordy Rodríguez,1471034842000,1,0,
7.64185743430259E+017,Así es!!! #NADIEMENOS 󾁀 http://fb.me/7wxqyFBrr ,501226268,501226268,Ana Paula.,1471031053000,0,0,
7.64175243581677E+017,#NadieMenos es lo correcto!!! pic.twitter.com/KLB8TUiIhg,265781335,265781335,EternoViajero_,1471028550000,0,0,
7.64165583369896E+017,"Porque DIOS nos ama a todos sin hacer diferencias. No a todo tipo de abuso o discriminación.
#nadiemenos pic.twitter.com/RLX3OcJehn",416206631,416206631,Jessica Garibaldi,1471026247000,1,1,
7.64149419268776E+017,#NiUnaMenos #NadieMenos #NiUnoMenos #NoAlAborto #NOALAIDEOLOGIADEGENEROhttps://twitter.com/americatv_peru/status/763813623424843776 …,1550908398,1550908398,JorgePuican,1471022393000,0,0,
7.64144274237719E+017,#NiUnaMenos #NadieMenos #NiUnoMenos #NiUnaMenoshttps://twitter.com/americatv_peru/status/763813623424843776 …,1550908398,1550908398,JorgePuican,1471021166000,0,0,
7.64143931743429E+017,"#NiUnaMenos,#NadieMenos #NiUnoMenos #NiUnaMenos #VerónicaLinares  | http://publimetro.pe/actualidad/noticia-niunamenos-veronica-linares-aparecio-al-aire-moreton-cara-49151 … via @Publimetrope",1550908398,1550908398,JorgePuican,1471021085000,0,0,
7.64143457308971E+017,#NiUnaMenos #NadieMenos #NiUnoMenos #NiUnaMenos: #PalaciodeJusticia http://trome.pe/redes-sociales/ni-menos-realizan-intervencion-palacio-justicia-2098373 … vía @tromepe,1550908398,1550908398,JorgePuican,1471020971000,0,0,
7.64143416729043E+017,#NiUnaMenos #NadieMenos #NiUnoMenos #NiUnaMenos: violencia #PalaciodeJusticia http://trome.pe/redes-sociales/ni-menos-realizan-intervencion-palacio-justicia-2098373 … vía @tromepe,1550908398,1550908398,JorgePuican,1471020962000,0,0,
7.64117575462691E+017,#NADIEMENOS!! porque el #NiUnaMenos menos esta manchada de ideologia recalcitrante.pic.twitter.com/EQkEQkd6UP,62600630,62600630,Raul Bracamonte,1471014801000,0,0,
7.64115182280929E+017,Creo que soy la única mujer que no siente la necesidad intrínseca de ir a la marcha #NadieMenos,25403670,25403670,Nicole Acosta,1471014230000,0,1,
7.64106951219446E+017,#nadiemenos pic.twitter.com/bUbTdCRiP0,429139687,429139687,Jorge Cubas P,1471012268000,0,1,
7.640955085749E+017,Por que la violencia afecta a todos por eso yo digo: #NadieMenos,114314239,114314239,Luis Enrique Rosales,1471009540000,0,0,
7.639767687347E+017,Lista nuestra banderola para la marcha del Sábado 13 #a13 #niunamenos #nadiemenos #juves #lima… https://www.instagram.com/p/BI_2ReEhzfe/ ,7.53804897477198E+017,7.53804897477198E+017,JUVES,1470981230000,0,0,
7.63976261332984E+017,Trabajando en nuestra banderola para este #a13 #niunamenos este Sábado 13 #nadiemenos @ Villa El… https://www.instagram.com/p/BI_2Cp_BsWv/ ,7.53804897477198E+017,7.53804897477198E+017,JUVES,1470981109000,0,0,
7.63969058203062E+017,Para que ni una mujer más sea bloqueada ni insultada por redes por dar una opinión diferente \o/ #NoalaViolencia #Niunamenos #NadieMenos,12565702,12565702,Rosa María Orellana,1470979391000,1,3,
7.63966181053112E+017,los #NadieMenos son los mismos pro-feto y homofóbicos que fueron a la marcha por la vida. pic.twitter.com/8452WmZZhF,3787396403,3787396403,Saki Ushikawa,1470978706000,0,0,
7.63960124855636E+017,"De los creadores de #ParejasReales llega #NadieMenos, ¿es en serio? *facepalm*",3787396403,3787396403,Saki Ushikawa,1470977262000,0,1,
7.63945577511948E+017,directo en la Intolerancia #NiUnaMenos???  #Nadiemenos,991709622,991709622,Vanessa Pollack,1470973793000,0,2,
7.63927585738719E+017,#NadieMenos: Siguen saliendo pruebas de que #NiUnaMenos está profundamente infiltrada por el lobby gay y el lobby... http://fb.me/7fnClzjNd ,3218785051,3218785051,Lorena R.,1470969504000,0,0,
7.63915248315298E+017,"No pues, si te pones a decir 'con todos los países' estas igual a los fujimoristas de #NadieMenos",249998688,249998688,bob doge,1470966562000,0,0,
7.63898885588652E+017,"Al cristiano no le importa el #género, pues ve en la persona un hijo de Dios y ahí reconoce su valor #NiUnaMenos #nadiemenos",227399110,227399110,Luis Vera,1470962661000,1,0,
7.6461044201472E+017,#NadieMenos pic.twitter.com/66idCkIwDO,7.20092075975406E+017,7.20092075975406E+017,Cecilia Gordillo,1471132309000,0,0,
7.64608810304545E+017,"#NiUnaMenos #NiUnaMascotaMenos #NiUnBebeMenos
#NADIEMENOS!!",76214827,76214827,Mar 🌙,1471131920000,0,0,
7.64608781053493E+017,#NadieMenos,1590045390,1590045390,Gez,1471131913000,0,0,
7.64606267704873E+017,"¡Basta de tanta violencia!
#Igualdadparatod@s 
Tod@s somos importantes desde los más pequeños hasta losmásgrandes.  #NiUnaMenos #Nadiemenos",4539131667,4539131667,Jessica,1471131314000,0,0,
7.64603057900495E+017,#NiUnaMenos debería ser #NadieMenos,479722468,479722468,Maldito Planeta,1471130549000,0,0,
7.64601126591222E+017,"El detestable y desagradable violador @malditaternura ocupa un lugar que no le pertenece.
#NadieMenos pic.twitter.com/84OqzlH3Dz",807028830,807028830,Franko Smith,1471130088000,0,0,
7.64598060760564E+017,"#IgualdadDeGenero
#NiUnaMenos
#NiUnoMenos
#NadieMenos",2420622584,2420622584,Jader Cabello Aroni,1471129357000,0,0,
7.64594185039118E+017,No estoy en contra de la marcha pero tampoco apoyo ciertos puntos. Imagen encontrada por ahí #NiUnaMenos #NadieMenos pic.twitter.com/nypsb1jGl3,129369368,129369368,Diego Delzo,1471128433000,0,0,
7.64593233322213E+017,#NiUnaMenos #NadieMenos  pic.twitter.com/k8K1CXLKv5,3463155082,3463155082,Christian NM,1471128206000,0,1,
7.6459273783237E+017,y la igualdad? #NadieMenos,3148990931,3148990931,bryan tipiani,1471128088000,0,0,
7.64592732874703E+017,Dejen de enriquecerse con los potos y tetas de las guerreras #NadieMenos https://twitter.com/elcomercio/status/764590625081663488 …,51164459,51164459,Miklos Lukacs,1471128087000,6,4,
7.6459235526142E+017,#NiUnaMenos #NadieMenos basta de violencia carajo.,3148990931,3148990931,bryan tipiani,1471127997000,0,0,
7.6458996077523E+017,"#NadieMenos no a la violencia hacia los niños por nacer, las madres también defienden la vida #NiUnaMenos #DefiendeLaFamilia",298322959,298322959,Flormints,1471127426000,0,1,
7.64589602183192E+017,"Esto necesitamos.
Esta es la realidad.
#NadieMenos https://twitter.com/FloroPeruano/status/764505817785794560 …",42254042,42254042,ShawtyBad,1471127341000,1,0,
7.6458941975194E+017,también te esperamos en la #marchaporlavida No a la violencia! #NadieMenos,54124924,54124924,Lenny,1471127297000,0,0,
7.64584482183713E+017,"#CuandoDigoNoEsNo debería ser el hashtag #NadieMenos mujeres, niños, abuelitos, hombres, trans, gays, lesbianas... Todos! #BastaDeViolencia",42254042,42254042,ShawtyBad,1471126120000,0,0,
7.64579336112345E+017,"EN #REDESSOCIALES @danyshop @susana965752020 @ceabienesraices @jose_ferreyros @cali320 @Sandrafp1206 @Alvaromnya
#Niunamenos #Nadiemenos",540012871,540012871,UPCI,1471124893000,0,1,
7.64579329602888E+017,"EN #REDESSOCIALES @danyshop @susana965752020 @ceabienesraices @jose_ferreyros @cali320 @Sandrafp1206 @Alvaromnya
#Niunamenos #Nadiemenos",138530425,138530425,Mg. Karina Cerna,1471124892000,2,6,
7.64577907637424E+017,#NadieMenos,3188020517,3188020517,Defiendo la Vida,1471124553000,0,0,
7.64575073873212E+017,#NadieMenos http://fb.me/1sgdOMZcE ,3188020517,3188020517,Defiendo la Vida,1471123877000,0,0,
7.645745891922E+017,#NadieMenos Protejamos a la familia.,630835527,630835527,Luchetti,1471123761000,0,1,
7.64574266331455E+017,"#Niunamenos
#Nadiemenos
#REDESSOCIALES: me siento positiva en Colegio De Agentes Inmobiliarios Del Peru - Caip Peru http://fb.me/7x3rbQKkT ",540012871,540012871,UPCI,1471123684000,0,0,
7.64573999942763E+017,"#NiUnaMenos #Niunomenos #Nadiemenos 
Basta del maltrato en general pic.twitter.com/NxapF4fx68",298736100,298736100,Gemelas Ramos,1471123621000,1,0,
7.64573968380654E+017,"La marcha es para decirle a las autoridades q el pueblo esta cansado d tanta injusticias, respeto es lo q merecemos #niunamenos #nadiemenos",233363001,233363001,eduardo,1471123613000,0,0,
7.64572012194914E+017,"Al cristiano no le importa el #género, pues ve en la persona un hijo de Dios y ahí reconoce su valor #NiUnaMenos #nadiemenos @RPPNoticias",227399110,227399110,Luis Vera,1471123147000,0,0,
7.64569088261841E+017,#nadiemenos https://www.instagram.com/p/BJEDoYTDsKj/ ,1025174106,1025174106,Ilusión de una Noche,1471122450000,0,0,
7.64566864857006E+017,"#NiUnoMenos pq tanto hombres como mujeres, niños(as) y ancianos(as) no deben ser maltratados. #NadieMenos y punto.",187748065,187748065,Sol∆nge,1471121920000,1,2,
7.64565775201993E+017,#NadieMenos,2399770414,2399770414,L♡re GC,1471121660000,0,0,
7.64561395488817E+017,#NiUnaMenos #NadieMenos seguridad YA!,81485504,81485504,Luis Santiago,1471120616000,0,0,
7.64554955130888E+017,#NiUnoMenos #NadieMenos: tanto arde soportar un día para visibilizar la violencia estructural que sufren las mujeres diario por ser mujeres?,1699400576,1699400576,Marie,1471119080000,0,0,
7.64553292043129E+017,"Mejor #NadieMenos , no deberían existir preferencias. También existe la violencia infantil, violencia animal.",212039874,212039874,Victor Alejandro,1471118684000,0,1,
7.64552139397968E+017,#NadieMenos,290012900,290012900,PUCPTO PERUANÍSIMO,1471118409000,10,21,
7.64548405121147E+017,#NiUnaMenos #NiUnoMenos #NadieMenos ,95828323,95828323,Alonso Freyre,1471117519000,0,1,
7.64547849241498E+017,"rosita #nadiemenos !
Consciencia por el respeto mutuo sin discriminación de ningún tipo ;D",269733476,269733476,GuillermoYecguanchuy,1471117386000,0,1,
7.64546998263435E+017,Antes de ser mujer soy humana y yo diría #NadieMenos antes de cualquier otra cosa. Ese día marcharé yo.,118846958,118846958,Cy° Murillo,1471117183000,0,0,
7.64546551373042E+017,Deberían dejar el #NiUnaMenos y el #NiUnoMenos y empezar a usar el #NadieMenos o en su defecto #NadieMas.,2416185444,2416185444,Ale,1471117077000,0,2,
7.64545833140355E+017,#NiUnaMenos #NadieMenos.,401014089,401014089,ㅤ,1471116905000,0,0,
7.64540977763721E+017,No más violencia contra nadie. #NadieMenos ,337475215,337475215,Ángel Eléctrico,1471115748000,0,0,
7.64540712079819E+017,#nadiemenos,106832425,106832425,alexandra,1471115684000,0,0,
7.64535302262256E+017,"Respaldo la lucha por conseguir un Perú sin desigualdad ni violencia de género. 
Por una vida libre violencia. #NiUnaMenos #NadieMenos",248295596,248295596,Freddy Sarmiento,1471114395000,2,0,
7.64533212815167E+017,"¿Quieres tu #NiUnoMenos o #NadieMenos ? Ok, es válido. Junta gente, organiza tu marcha y es seguro que tendrás apoyo. Pero ahora, no jodas.",82727328,82727328,IvanTheTerrible🎾👻,1471113896000,0,0,
7.64528680139891E+017,#NadieMenos http://fb.me/1itMHH8fD ,1025174106,1025174106,Ilusión de una Noche,1471112816000,0,0,
7.64528141146685E+017,Siento que debería ser #nadiemenos,2629273167,2629273167,Cris Diaz,1471112687000,0,0,
7.6452093413281E+017,"Hagamos tendencia #nadiemenos hagamos que el mundo luche por la igualdad para todos, olvidemos el #niunamenos y #niunomenos ",7.15664367459705E+017,7.15664367459705E+017,Iazkara,1471110969000,0,0,
7.6451920729598E+017,"Protejamos la familia,protejamos la vida,protejamos el matrimonio.El silencio te hace cómplice #XTOMANIA #NadieMenos pic.twitter.com/PhVP4rLvIF",188564996,188564996,XTOMANIA,1471110557000,4,3,
7.64517782797033E+017,#nadiemenos https://twitter.com/FloroPeruano/status/764505817785794560 …,1180102890,1180102890,Adriana Larrea,1471110218000,0,0,
7.64517045270634E+017,"A marchar contra el abuso, punto!... @mlukacs... #NadieMenos...",1362626856,1362626856,Walter Llamosas,1471110042000,2,3,
7.64515689088573E+017,"Esa es la marcha de la verdad.El respeto a todos sin diferencias de raza,dinero,género,religión,política #Nadiemenos https://twitter.com/mlukacs/status/764512652177661958 …",139289267,139289267,John A Cohn,1471109718000,0,0,
7.64514785815892E+017,Hoy desperté pensando en esta marcha... y entendía que se trata de #nadiemenos. Todos merecemos amor y respeto... http://fb.me/2XCtMTbWE ,1901475721,1901475721,Clarisa Torres,1471109503000,1,1,
7.6451345409495E+017,#NadieMenos,188507172,188507172,Cody,1471109186000,0,0,
7.64512652177662E+017,"A marchar contra el abuso hacia mujeres, niños, ancianos, hombres, campesinos, homosexuales, blancos, negros, cristianos, ateos #NadieMenos",51164459,51164459,Miklos Lukacs,1471108994000,8,17,
7.64512312489341E+017,SI TANTO PIDES RESPETO COMIENZA RESPETÁNDOTE TU MISMA. #NadieMenos,553032783,553032783,Jose Torres Enriquez,1471108913000,0,0,
7.64511918388371E+017,"Asi es, #NadieMenos! https://twitter.com/JovenesK_Peru/status/764511797185503232 …",51164459,51164459,Miklos Lukacs,1471108819000,7,8,
7.64511537788809E+017,No a la violencia #NiUnaMenos ...aunque mejor #NadieMenos http://fb.me/4OFGyQWj5 ,223574887,223574887,Aldo Ok,1471108729000,0,0,
7.64508604103848E+017,#NiUnaMenos es una excelente iniciativa y ya es un éxito. Pero sin duda esta imagen resume lo ideal #NadieMenos pic.twitter.com/vW8CZb7o5n,118404272,118404272,Carmen Bernui,1471108029000,1,3,
7.6450689288235E+017,#NadieMenos mucho mejor http://fb.me/15jml79P4 ,164607428,164607428,Christopher Guerrero,1471107621000,0,0,
7.64506400361939E+017,"No me sorprende que cuentas de contenido abiertamente machista estén abogando por el #NadieMenos.
#NiUnaMenos en tus tweets de despechado.",240018424,240018424,POP DISASTER TOUR,1471107504000,0,0,
7.64505556958777E+017,"La violencia es DAÑINA venga de donde venga y nadie vale menos que nadie.
 #NiUnaMenos  <<<  #NadieMenos pic.twitter.com/td7PnFAB06",373192049,373192049,Jean Marcos,1471107303000,1,8,
7.64505211880833E+017,"Un excelente artículo
#NadieMenos mucho mejor http://fb.me/5e70feUEg ",164620147,164620147,PARROQUIA SFA,1471107220000,0,0,
7.64504076507722E+017,"#NiUnaMenos #NadieMenos 
Aunque tenga apariencia de solución pic.twitter.com/t8G8BBf4Ro",460297771,460297771,Chema De la Cruz,1471106950000,0,1,
7.6450330210508E+017,Demasiada arena hoy en el fb por #NiUnaMenos vs #NadieMenos No entraré,2661932845,2661932845,jcarloss,1471106765000,0,1,
7.64502322496082E+017,"He visto a dos mujeres pelearse con golpes con intenciones de dañarse.
¿De que parte debo ponerme?
Es por eso que digo #NadieMenos",931021831,931021831,Gerard Andre🔥,1471106532000,0,0,
7.64498613816951E+017,#NadieMenos https://twitter.com/malekoochoi/status/764496005777723392 …,28370800,28370800,Gilmer,1471105647000,0,0,
7.64495974123315E+017,"Se debe cambiar el pensamiento de la mujer, por eso primero #Niunamenos para decir luego #Nadiemenos?",2411255959,2411255959,Revolucionaria,1471105018000,0,1,
7.64495764911297E+017,"#nadiemenos, #niunomenos, #tocanaunanostocanatodOs son ideas lamentables. La marcha de hoy no es contra la... http://fb.me/38p6FS7Jj ",137418591,137418591,Jose Carlos Garcia A,1471104968000,0,1,
7.64494913320817E+017,Campaña abortista va revelando su cara #NiUnoMenos #NadieMenos pic.twitter.com/2r4iwMCMYC,4276827976,4276827976,Casper Gutman,1471104765000,0,1,
7.64492845864673E+017,#NadieMenos,25403670,25403670,Nicole Acosta,1471104272000,0,0,
7.64489943888437E+017,Esta me gustó... #NiUnoMenos #NadieMenos @elhigadodmarita @coloradachapic.twitter.com/rRnPBMNP58,4276827976,4276827976,Casper Gutman,1471103580000,1,11,
7.64489673565549E+017,#NiUnoMenos #NadieMenos,4276827976,4276827976,Casper Gutman,1471103516000,0,0,
7.6448198519255E+017,"LA VERDADERA CAMPAÑA: #NadieMenos

Queda claro entonces que no estamos frente a una Campaña que lucha contra la... http://fb.me/89SQluQpI ",285120920,285120920,Anah Geldres,1471101683000,0,0,
7.64480759247827E+017,"El problema de la violencia contra la mujer no es condición de género. La violencia es sistemática. 
#Nadiemenos pic.twitter.com/cJzi0axYUC",7.35862063050953E+017,7.35862063050953E+017,Ángel Salvador,1471101391000,0,1,
7.64478995740197E+017,#NadieMenos,118846958,118846958,Cy° Murillo,1471100970000,1,1,
7.6447179312189E+017,"de los creadores de #nadiemenos y ""Basta de odios"" llega en 3D #NiUnoMenos, más aterradora que sus predecesoras.
Corre",1537583065,1537583065,aurora no duerme,1471099253000,0,0,
7.6446467361801E+017,"#NiUnaMenos abusada, acosada, maltratada, violentada o violada... pero #NadieMenos no al aborto (0 excusas), no a la desorientación sexual",270922354,270922354,Diego Moscoso Vidal,1471097555000,0,0,
7.64462981572915E+017,#nadiemenos pic.twitter.com/Kio15Y1Et2,3911176469,3911176469,Luis Jürgens,1471097152000,0,0,
7.64459494558556E+017,#NiUnaMenos #NiUnoMenos #NADIEMENOS,3867517876,3867517876,Alan Eduardo,1471096321000,0,0,
7.64455493372871E+017,"Construyamos un mundo de Igualdad,Respeto y Paz #nadiemenos ///.

Cuidemos a cada ser vivo ...",1702581086,1702581086,Lucero Huamán. C,1471095367000,0,1,
7.64451168194073E+017,#NiUnoMenos #NoalAborto #NadieMenos,2284818609,2284818609,Sofi,1471094335000,0,0,
7.64444189748757E+017,"Todos vivimos esto por igual,yo no quiero privilegios, #niunamenos es poco! #nadiemenos ! Es lo q necesitamos! 
Ni #abortos  ni #violencia !",7.48568930986267E+017,7.48568930986267E+017,CarolinaSaccoPaskvan,1471092672000,0,0,
7.64360661384167E+017,La Violencia No Tiene Género #NadieMenos,1628243497,1628243497,Cristian Salazar,1471072757000,0,0,
7.6435665627684E+017,#NadieMenos La violencia para Nadie!! BASTA DE HIPOCRESÍAS pic.twitter.com/JtYVmQLP9z,204063793,204063793,Chely Singoy,1471071802000,4,2,
7.64330807729217E+017,"#NadieMenos
#NoALAborto",109572663,109572663,Nancy Alvino Tello,1471065639000,0,0,
7.64330090633265E+017,el #nadiemenos y lasquenotengo,2169126041,2169126041,una tipa cualquiera,1471065468000,0,1,
7.64325395864908E+017,"#NadieMenos Medios seculares buscan manipular opinión publica, gobierno ppk sentirse aceptado, grupos abortistas aprovechamiento y negocio.",1018393945,1018393945,Gigi,1471064349000,0,0,
7.64322887125828E+017,"Me cago en sus marchas egoístas sobre violencia de género, no a la violencia en general mejor. #nadiemenos",2340558240,2340558240,Jhonny Villavicencio,1471063751000,1,1,
7.64316693300732E+017,Quería prender mi encendedor con un cigarro. Ahora debo fingir que se trató de un acto poético. #NadieMenos,21470940,21470940,Onvre Rufiáñ,1471062274000,0,7,
7.64315429649129E+017,#JaimePuertas nos cuenta por qué es una idiotez decir #NadieMenos en vez de #NiUnaMenoshttp://youtu.be/5Ve7Gphea8A ,37583739,37583739,Samantha Hare,1471061973000,0,0,
7.64314458864906E+017,#NadieMenos pic.twitter.com/LTgb17DiIj,433544808,433544808,Omar,1471061741000,0,1,
7.64311007208567E+017,El #NadieMenos es iniciativa peruana de derecha para hacer menos la campaña feminista #NiUnaMenos. Y ps es tenebrosa en su supuesto candor.,21470940,21470940,Onvre Rufiáñ,1471060918000,1,3,
7.64309374714126E+017,"acabo de leer / una iniciativa de campaña y marcha de #NadieMenos para deslindarse de #NiUnaMenos. Bueno, sigan cada quien su camino 2/2",32331821,32331821,Carolina,1471060529000,0,0,
7.6430928897835E+017,Qué babosa la gente de #nadiemenos o #niunomenos es la misma táctica de oe porque no se preocupan por la gente de Siria! y sí la de Francia!,2169279356,2169279356,Piero Flores,1471060509000,2,2,
7.64298741947982E+017,#NadieMenos 󾮞 http://fb.me/59jO0tV6H ,1616201059,1616201059,Gladys Llano  Ƹ̴Ӂ̴Ʒ,1471057994000,0,0,
7.64292056617521E+017,Jaja claro #NadieMenos,110294299,110294299,Noelia,1471056400000,0,1,
7.64291303236567E+017,#NadieMenos. http://fb.me/5eTCEpXJs ,114314239,114314239,Luis Enrique Rosales,1471056221000,0,0,
7.64273608730349E+017,@Majindice este es el bribón q pide respeto. Un truhán boca sucia q parece no nació d una mujer. #NadieMenos pic.twitter.com/E4Lvd7oVEY,256809357,256809357,Susana Danino,1471052002000,12,7,
7.64268547493159E+017,#Nadiemenos es el #AllLivesMatter peruano.,77814228,77814228,franco J.,1471050795000,0,0,
7.64266183851971E+017,"Le dicen de todo a los de #NadieMenos y #NiUnoMenos. ""Tengo la razón y al que no piensa como yo, lo insulto"". Pensamiento Nivel #NiUnaMenos.",2483530675,2483530675,Curious Guy,1471050232000,0,0,
7.64257228861809E+017,@minagriperu @agrorural @ANAPeru @agrobancoperu @Senasa_Peru @SerforPeru @SierraExporta Marcha esta politizada. #NadieMenos,519075773,519075773,Angel Negro,1471048097000,0,0,
7.64971985474621E+017,"@mercedesninci1 un chico de 16 años muere apuñalado, miles mueren por el paco y nadie dice #NadieMenos 750 millones pone Macri a Antúnez.",153321417,153321417,Por Un País Normal,1471218508000,0,0,
7.64927529748664E+017,Era esto lo que quería la marcha #NiUnaMenos??? #NadieMenos sería mejor y eso incluye a todos @elhigadodmaritapic.twitter.com/g4AF7MNYTp,4276827976,4276827976,Casper Gutman,1471207909000,1,1,
7.64927298332037E+017,"Igualdad , respeto :) #Nadiemenos http://fb.me/3aSTAReeW ",2411910001,2411910001,Jessy Cano,1471207854000,0,0,
7.64925629594759E+017,#NadieMenos pic.twitter.com/RffJUObXO9,99580581,99580581,Jota Salinas,1471207456000,0,0,
7.64915558747898E+017,"Esta gente de #NadieMenos, me imagino que tampoco celebran su cumpleaños porque todos los cumpleaños son iguales, no? 

",160364467,160364467,gerɑrdo.,1471205055000,0,3,
7.64904277995324E+017,doble rasero !!! #NadieMenos,519075773,519075773,Angel Negro,1471202365000,0,0,
7.64903044668678E+017,"Estaba visto, la marcha fue pura pose #NadieMenos",519075773,519075773,Angel Negro,1471202071000,0,0,
7.64885685048316E+017,"#PichotCensura #NADIEMENOS
@AgustinLajepic.twitter.com/Ogu5wmX2KQ",1383554492,1383554492,blank,1471197932000,1,2,
7.64873248983122E+017,#PichotCensura #NADIEMENOS pic.twitter.com/v87raysR1v,1383554492,1383554492,blank,1471194967000,0,0,
7.64873001657573E+017,#PichotCensura #NADIEMENOS pic.twitter.com/il2egopp9p,1383554492,1383554492,blank,1471194908000,0,0,
7.64870626330878E+017,"Yo le voy a #NadieMenos. 

Ya pues, no nos hagamos lxs víctimas solo porque seamos de un género opuesto; todxs... http://fb.me/1l0pMq7vW ",1293586136,1293586136,Wilfredo Velásquez,1471194342000,0,0,
7.64867522793509E+017,"Es por eso que se marcha en #NiUnaMenos , es por eso que su mierda de #nadiemenos es tan insultante.",350641793,350641793,Auri,1471193602000,0,0,
7.64850568288432E+017,"#NadieMenos profe, que la marcha sea por todos los que reciben violencia. Mujeres, hombres y animales",460388260,460388260,Nicole,1471189560000,0,1,
7.64845528375058E+017,#NadieMenos ah!! re boluda jaja ojala a vos se te peguen las ganas de juntarte conmigo. Gila,399972692,399972692,۞,1471188358000,0,0,
7.6483495250441E+017,#Nadiemenos http://fb.me/2n7hJHLuZ ,94562892,94562892,Carlos  Pancca,1471185837000,0,0,
7.64826013029327E+017,"De los egoístas que crearon AllLivesMatter llega a Perú, #NadieMenos #NiunoMenos",297664139,297664139,Paolo,1471183705000,1,0,
7.64715940248429E+017,#NadieMenos ,) http://fb.me/5vNLyGk0s ,417594187,417594187,자스민 (jazmín),1471157462000,0,0
7.64702070289076E+017,La estupidez de este dibujo es impresionante #NiUnoMenos #NadieMenos pic.twitter.com/VxSbOilHqG,287969696,287969696,Claudia Castro,1471154155000,0,0,
7.6470183750527E+017,"#NadieMenos
Unidos contra la violencia hacia varones, mujeres, niño(a), anciano(a), jóvenes, fetos en el vientre materno. No mas violencia!",923741449,923741449,Paola,1471154100000,0,2,
7.64695222722978E+017,Y si empezamos diciendo #NadieMenos empezando por #NoAlAborto!!! No hay mayor violencia que la que se ejerce... http://fb.me/1waEOYgZf ,114085842,114085842,Myr Lozada,1471152523000,0,0,
